"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EU28","AGRSUPP","TSE","MLN_EUR","A","1990",128577.9106,
"EU28","AGRSUPP","TSE","MLN_EUR","A","1991",143867.046,
"EU28","AGRSUPP","TSE","MLN_EUR","A","1992",133799.606,
"EU28","AGRSUPP","TSE","MLN_EUR","A","1993",118158.824,
"EU28","AGRSUPP","TSE","MLN_EUR","A","1994",117945.3641,
"EU28","AGRSUPP","TSE","MLN_EUR","A","1995",139064.1009,
"EU28","AGRSUPP","TSE","MLN_EUR","A","1996",138943.3614,
"EU28","AGRSUPP","TSE","MLN_EUR","A","1997",119223.0835,
"EU28","AGRSUPP","TSE","MLN_EUR","A","1998",123839.994,
"EU28","AGRSUPP","TSE","MLN_EUR","A","1999",126095.5206,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2000",98934.67431,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2001",93688.38829,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2002",106511.1447,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2003",126979.0869,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2004",156424.4586,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2005",144773.6672,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2006",142007.3784,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2007",139463.3565,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2008",159249.5332,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2009",138315.6988,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2010",121008.5718,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2011",128335.1007,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2012",129777.0596,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2013",139853.0925,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2014",120350.4447,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2015",108438.518,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2016",109606.2774,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2017",111824.9895,
"EU28","AGRSUPP","TSE","MLN_EUR","A","2018",123365.0544,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1986",-63913.92061,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1987",-69641.00371,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1988",-62993.09101,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1989",-51216.7561,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1990",-54223.49259,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1991",-65473.17621,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1992",-52362.07391,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1993",-51353.52794,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1994",-49599.15671,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1995",-49434.93803,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1996",-47538.30268,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1997",-44172.90713,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1998",-51732.05007,
"EU28","AGRSUPP","CSE","MLN_EUR","A","1999",-60272.21164,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2000",-43644.99471,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2001",-37760.92692,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2002",-48205.43427,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2003",-45230.95431,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2004",-49519.023,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2005",-41703.19224,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2006",-37199.92629,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2007",-28561.27871,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2008",-26742.79721,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2009",-21356.04055,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2010",-11194.07779,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2011",-9425.629389,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2012",-17213.5463,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2013",-21492.83064,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2014",-13952.16701,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2015",-16339.86407,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2016",-15343.23779,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2017",-14416.37236,
"EU28","AGRSUPP","CSE","MLN_EUR","A","2018",-18856.94507,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1986",7538.512491,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1987",8890.605037,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1988",8281.27509,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1989",9799.552369,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1990",13297.13076,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1991",12982.58983,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1992",11234.80332,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1993",7368.502521,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1994",5862.819649,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1995",7722.698498,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1996",8580.067955,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1997",9636.151277,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1998",8824.172051,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","1999",8776.568137,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2000",8430.546965,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2001",9454.165547,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2002",9360.958686,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2003",8655.126237,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2004",11295.18863,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2005",11952.42384,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2006",11566.47063,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2007",11790.81951,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2008",14154.74566,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2009",11472.31841,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2010",11725.23166,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2011",12367.72563,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2012",13065.95692,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2013",12312.76748,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2014",11321.7276,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2015",11859.95387,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2016",10572.81764,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2017",10423.10224,
"EU28","AGRSUPP","GSSE","MLN_EUR","A","2018",10666.38426,
"VNM","AGRSUPP","PSE","MLN_USD","A","2000",660.0355657,
"VNM","AGRSUPP","PSE","MLN_USD","A","2001",1100.460555,
"VNM","AGRSUPP","PSE","MLN_USD","A","2002",-207.1643878,
"VNM","AGRSUPP","PSE","MLN_USD","A","2003",1088.647737,
"VNM","AGRSUPP","PSE","MLN_USD","A","2004",1047.166168,
"VNM","AGRSUPP","PSE","MLN_USD","A","2005",1179.871753,
"VNM","AGRSUPP","PSE","MLN_USD","A","2006",846.2078819,
"VNM","AGRSUPP","PSE","MLN_USD","A","2007",-332.2316876,
"VNM","AGRSUPP","PSE","MLN_USD","A","2008",-6829.599874,
"VNM","AGRSUPP","PSE","MLN_USD","A","2009",3142.066796,
"VNM","AGRSUPP","PSE","MLN_USD","A","2010",2467.318819,
"VNM","AGRSUPP","PSE","MLN_USD","A","2011",1832.29182,
"VNM","AGRSUPP","PSE","MLN_USD","A","2012",2506.760347,
"VNM","AGRSUPP","PSE","MLN_USD","A","2013",1014.231515,
"VNM","AGRSUPP","PSE","MLN_USD","A","2014",-564.0673097,
"VNM","AGRSUPP","PSE","MLN_USD","A","2015",-1280.548582,
"VNM","AGRSUPP","PSE","MLN_USD","A","2016",-2066.404458,
"VNM","AGRSUPP","PSE","MLN_USD","A","2017",-434.244045,
"VNM","AGRSUPP","PSE","MLN_USD","A","2018",-5185.482898,
"VNM","AGRSUPP","TSE","MLN_USD","A","2000",945.0223975,
"VNM","AGRSUPP","TSE","MLN_USD","A","2001",1459.01872,
"VNM","AGRSUPP","TSE","MLN_USD","A","2002",-6.355649704,
"VNM","AGRSUPP","TSE","MLN_USD","A","2003",1121.479201,
"VNM","AGRSUPP","TSE","MLN_USD","A","2004",1010.661952,
"VNM","AGRSUPP","TSE","MLN_USD","A","2005",1146.83023,
"VNM","AGRSUPP","TSE","MLN_USD","A","2006",960.6922901,
"VNM","AGRSUPP","TSE","MLN_USD","A","2007",35.51009867,
"VNM","AGRSUPP","TSE","MLN_USD","A","2008",-4348.105219,
"VNM","AGRSUPP","TSE","MLN_USD","A","2009",2706.291261,
"VNM","AGRSUPP","TSE","MLN_USD","A","2010",2342.453319,
"VNM","AGRSUPP","TSE","MLN_USD","A","2011",1719.482338,
"VNM","AGRSUPP","TSE","MLN_USD","A","2012",2354.371353,
"VNM","AGRSUPP","TSE","MLN_USD","A","2013",1287.723028,
"VNM","AGRSUPP","TSE","MLN_USD","A","2014",193.8338927,
"VNM","AGRSUPP","TSE","MLN_USD","A","2015",-470.697351,
"VNM","AGRSUPP","TSE","MLN_USD","A","2016",-1256.371408,
"VNM","AGRSUPP","TSE","MLN_USD","A","2017",139.8352646,
"VNM","AGRSUPP","TSE","MLN_USD","A","2018",-3908.944187,
"VNM","AGRSUPP","CSE","MLN_USD","A","2000",-737.0308712,
"VNM","AGRSUPP","CSE","MLN_USD","A","2001",-1039.001483,
"VNM","AGRSUPP","CSE","MLN_USD","A","2002",-38.57594386,
"VNM","AGRSUPP","CSE","MLN_USD","A","2003",-1297.87219,
"VNM","AGRSUPP","CSE","MLN_USD","A","2004",-1148.859029,
"VNM","AGRSUPP","CSE","MLN_USD","A","2005",-1034.343678,
"VNM","AGRSUPP","CSE","MLN_USD","A","2006",-985.4353857,
"VNM","AGRSUPP","CSE","MLN_USD","A","2007",-506.4127655,
"VNM","AGRSUPP","CSE","MLN_USD","A","2008",4024.792277,
"VNM","AGRSUPP","CSE","MLN_USD","A","2009",-3385.835446,
"VNM","AGRSUPP","CSE","MLN_USD","A","2010",-3154.451449,
"VNM","AGRSUPP","CSE","MLN_USD","A","2011",-3151.316259,
"VNM","AGRSUPP","CSE","MLN_USD","A","2012",-2917.348302,
"VNM","AGRSUPP","CSE","MLN_USD","A","2013",-1943.848626,
"VNM","AGRSUPP","CSE","MLN_USD","A","2014",-821.1998548,
"VNM","AGRSUPP","CSE","MLN_USD","A","2015",-1830.403023,
"VNM","AGRSUPP","CSE","MLN_USD","A","2016",-1979.186809,
"VNM","AGRSUPP","CSE","MLN_USD","A","2017",-2251.883856,
"VNM","AGRSUPP","CSE","MLN_USD","A","2018",1860.600406,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2000",210.8757052,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2001",206.1650045,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2002",201.1745108,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2003",178.3267376,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2004",208.5296327,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2005",245.435925,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2006",359.635775,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2007",380.8433331,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2008",472.5567663,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2009",617.7132391,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2010",635.0895357,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2011",558.6716881,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2012",519.399755,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2013",695.21629,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2014",821.245421,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2015",758.3937281,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2016",677.0457558,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2017",591.8746772,
"VNM","AGRSUPP","GSSE","MLN_USD","A","2018",572.2039762,
"VNM","AGRSUPP","TSE","PC_GDP","A","2000",2.652171015,
"VNM","AGRSUPP","TSE","PC_GDP","A","2001",3.792618779,
"VNM","AGRSUPP","TSE","PC_GDP","A","2002",-0.015912056,
"VNM","AGRSUPP","TSE","PC_GDP","A","2003",2.992055023,
"VNM","AGRSUPP","TSE","PC_GDP","A","2004",2.545656391,
"VNM","AGRSUPP","TSE","PC_GDP","A","2005",2.481966322,
"VNM","AGRSUPP","TSE","PC_GDP","A","2006",1.823591967,
"VNM","AGRSUPP","TSE","PC_GDP","A","2007",0.062828644,
"VNM","AGRSUPP","TSE","PC_GDP","A","2008",-6.678241464,
"VNM","AGRSUPP","TSE","PC_GDP","A","2009",3.839273402,
"VNM","AGRSUPP","TSE","PC_GDP","A","2010",2.75142706,
"VNM","AGRSUPP","TSE","PC_GDP","A","2011",1.776771277,
"VNM","AGRSUPP","TSE","PC_GDP","A","2012",1.946409104,
"VNM","AGRSUPP","TSE","PC_GDP","A","2013",1.002950955,
"VNM","AGRSUPP","TSE","PC_GDP","A","2014",0.138441478,
"VNM","AGRSUPP","TSE","PC_GDP","A","2015",-0.272950775,
"VNM","AGRSUPP","TSE","PC_GDP","A","2016",-0.690105103,
"VNM","AGRSUPP","TSE","PC_GDP","A","2017",0.071500386,
"VNM","AGRSUPP","TSE","PC_GDP","A","2018",-2.209417383,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2000",7.581263136,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2001",13.59078295,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2002",-2.234614856,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2003",10.93479851,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2004",8.499601975,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2005",7.969007909,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2006",5.59391647,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2007",-1.663150759,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2008",-25.49228836,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2009",11.77128483,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2010",8.742994553,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2011",4.818619324,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2012",7.019846912,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2013",2.811015553,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2014",-1.477537371,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2015",-3.117998232,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2016",-4.940323334,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2017",-1.003347055,
"VNM","AGRSUPP","PSE","PC_GFARM","A","2018",-11.49338057,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2000",-9.97255111,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2001",-15.05674942,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2002",-0.472821408,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2003",-15.19005559,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2004",-11.22704212,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2005",-8.707332334,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2006",-8.288729394,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2007",-3.158112782,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2008",17.82137644,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2009",-15.19592552,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2010",-13.41901255,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2011",-9.997749716,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2012",-10.2122945,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2013",-6.570640226,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2014",-2.549462562,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2015",-4.94145948,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2016",-5.13960663,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2017",-6.005430172,
"VNM","AGRSUPP","CSE","PC_AGRCONSUMP","A","2018",4.489894977,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2000",24.21322496,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2001",15.7784304,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2003",14.07500634,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2004",16.60669986,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2005",17.21985567,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2006",29.82441156,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2009",16.42950474,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2010",20.47085565,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2011",23.36596465,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2012",17.16365749,
"VNM","AGRSUPP","GSSE","PC_AGRSUPP","A","2013",40.66905629,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2000",716.2019985,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2001",1228.808467,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2002",-219.8149087,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2003",963.6309324,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2004",842.824355,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2005",949.3477199,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2006",674.1714677,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2007",-242.6904062,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2008",-4671.325702,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2009",2261.66101,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2010",1862.933081,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2011",1317.708703,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2012",1950.275118,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2013",764.0182251,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2014",-425.1347903,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2015",-1154.352624,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2016",-1868.611378,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2017",-385.2210075,
"VNM","AGRSUPP","PSE","MLN_EUR","A","2018",-4393.786627,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2000",870.9112709,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2001",1306.625559,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2002",-5.989877065,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2003",1266.974474,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2004",1255.695801,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2005",1425.307678,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2006",1205.843657,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2007",48.61164556,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2008",-6357.043108,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2009",3759.780035,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2010",3102.408354,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2011",2390.963508,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2012",3026.160102,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2013",1709.447805,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2014",257.1781113,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2015",-522.1548535,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2016",-1389.358702,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2017",157.6306322,
"VNM","AGRSUPP","TSE","MLN_EUR","A","2018",-4613.278922,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2000",-799.7493019,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2001",-1160.181356,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2002",-40.93158899,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2003",-1148.828722,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2004",-924.673084,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2005",-832.2530054,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2006",-785.093633,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2007",-369.9271453,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2008",2752.886839,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2009",-2437.125788,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2010",-2381.74812,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2011",-2266.296676,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2012",-2269.715096,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2013",-1464.296618,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2014",-618.9343401,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2015",-1650.019815,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2016",-1789.74207,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2017",-1997.662323,
"VNM","AGRSUPP","CSE","MLN_EUR","A","2018",1576.532281,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2000",228.820399,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2001",230.2102533,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2002",213.459259,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2003",157.8482686,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2004",167.8375969,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2005",197.4825104,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2006",286.5208224,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2007",278.2005049,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2008",323.2204827,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2009",444.6302511,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2010",479.5202375,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2011",401.7736354,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2012",404.0962351,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2013",523.7048033,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2014",618.9686831,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2015",683.6552729,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2016",612.2399699,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2017",525.0562722,
"VNM","AGRSUPP","GSSE","MLN_EUR","A","2018",484.8424395,
"CRI","AGRSUPP","PSE","MLN_USD","A","1995",112.8038377,
"CRI","AGRSUPP","PSE","MLN_USD","A","1996",61.61289438,
"CRI","AGRSUPP","PSE","MLN_USD","A","1997",85.45717978,
"CRI","AGRSUPP","PSE","MLN_USD","A","1998",97.39215913,
"CRI","AGRSUPP","PSE","MLN_USD","A","1999",152.2601823,
"CRI","AGRSUPP","PSE","MLN_USD","A","2000",189.8174054,
"CRI","AGRSUPP","PSE","MLN_USD","A","2001",184.3743421,
"CRI","AGRSUPP","PSE","MLN_USD","A","2002",220.2154605,
"CRI","AGRSUPP","PSE","MLN_USD","A","2003",166.7281511,
"CRI","AGRSUPP","PSE","MLN_USD","A","2004",147.6303105,
"CRI","AGRSUPP","PSE","MLN_USD","A","2005",164.6455925,
"CRI","AGRSUPP","PSE","MLN_USD","A","2006",258.379991,
"CRI","AGRSUPP","PSE","MLN_USD","A","2007",190.9886205,
"CRI","AGRSUPP","PSE","MLN_USD","A","2008",280.5347949,
"CRI","AGRSUPP","PSE","MLN_USD","A","2009",311.6228432,
"CRI","AGRSUPP","PSE","MLN_USD","A","2010",545.1951849,
"CRI","AGRSUPP","PSE","MLN_USD","A","2011",622.5991901,
"CRI","AGRSUPP","PSE","MLN_USD","A","2012",406.200567,
"CRI","AGRSUPP","PSE","MLN_USD","A","2013",401.7489711,
"CRI","AGRSUPP","PSE","MLN_USD","A","2014",348.5904994,
"CRI","AGRSUPP","PSE","MLN_USD","A","2015",478.5781115,
"CRI","AGRSUPP","PSE","MLN_USD","A","2016",385.8752105,
"CRI","AGRSUPP","PSE","MLN_USD","A","2017",261.0139411,
"CRI","AGRSUPP","PSE","MLN_USD","A","2018",250.3640249,
"CRI","AGRSUPP","TSE","MLN_USD","A","1995",94.01590256,
"CRI","AGRSUPP","TSE","MLN_USD","A","1996",52.79680704,
"CRI","AGRSUPP","TSE","MLN_USD","A","1997",81.22906392,
"CRI","AGRSUPP","TSE","MLN_USD","A","1998",93.64416536,
"CRI","AGRSUPP","TSE","MLN_USD","A","1999",148.0454281,
"CRI","AGRSUPP","TSE","MLN_USD","A","2000",228.4345365,
"CRI","AGRSUPP","TSE","MLN_USD","A","2001",231.3512342,
"CRI","AGRSUPP","TSE","MLN_USD","A","2002",255.740125,
"CRI","AGRSUPP","TSE","MLN_USD","A","2003",165.7537172,
"CRI","AGRSUPP","TSE","MLN_USD","A","2004",135.1870785,
"CRI","AGRSUPP","TSE","MLN_USD","A","2005",148.8990109,
"CRI","AGRSUPP","TSE","MLN_USD","A","2006",223.4815585,
"CRI","AGRSUPP","TSE","MLN_USD","A","2007",161.6604768,
"CRI","AGRSUPP","TSE","MLN_USD","A","2008",214.5978376,
"CRI","AGRSUPP","TSE","MLN_USD","A","2009",260.0001501,
"CRI","AGRSUPP","TSE","MLN_USD","A","2010",456.5855602,
"CRI","AGRSUPP","TSE","MLN_USD","A","2011",489.4303106,
"CRI","AGRSUPP","TSE","MLN_USD","A","2012",363.8810095,
"CRI","AGRSUPP","TSE","MLN_USD","A","2013",355.6548291,
"CRI","AGRSUPP","TSE","MLN_USD","A","2014",314.1987513,
"CRI","AGRSUPP","TSE","MLN_USD","A","2015",508.6649615,
"CRI","AGRSUPP","TSE","MLN_USD","A","2016",420.9550283,
"CRI","AGRSUPP","TSE","MLN_USD","A","2017",297.0002122,
"CRI","AGRSUPP","TSE","MLN_USD","A","2018",273.2600302,
"CRI","AGRSUPP","CSE","MLN_USD","A","1995",-106.8455873,
"CRI","AGRSUPP","CSE","MLN_USD","A","1996",-57.6008271,
"CRI","AGRSUPP","CSE","MLN_USD","A","1997",-87.11854639,
"CRI","AGRSUPP","CSE","MLN_USD","A","1998",-104.0087296,
"CRI","AGRSUPP","CSE","MLN_USD","A","1999",-142.5532703,
"CRI","AGRSUPP","CSE","MLN_USD","A","2000",-186.6713745,
"CRI","AGRSUPP","CSE","MLN_USD","A","2001",-146.9331638,
"CRI","AGRSUPP","CSE","MLN_USD","A","2002",-199.8410398,
"CRI","AGRSUPP","CSE","MLN_USD","A","2003",-164.6754032,
