Category,SourceVersion,Source,CountryCode,CountryName,Year,NumberProducts,NumberCountries,NumberCommodities,ProductCode,ProductName,ProductionQuantity,PhysicalUnit,ReferencePriceAtFGL,ProducerPriceAtFGL,ValueProduction_PP,ValueProduction_REF,MonetaryUnit,NRP,NRP_SimpleAverage,DistortionValue,NOTES
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,3,1,c125,Cassava,2109784094,INDEX,0.7359,1,2109784094,1552647853,USD,35.883,42.76883654,557136240.8,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,3,1,c15,Wheat,1612908710,INDEX,0.84,1,1612908710,1354795456,USD,19.0518,17.62943593,258113254,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,2,1,c156,Sugar,705149504.4,INDEX,1.3528,1,705149504.4,953924427.1,USD,-26.0791,-37.88784636,-248774922.7,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,3,1,c176,"Beans, dry",591464466.5,INDEX,0.6283,1,591464466.5,371615424.9,USD,59.1604,76.50825376,219849041.6,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,1,1,c2005,Teff,3140033480,INDEX,3.6226,1,3140033480,11375129377,USD,-72.3956,-72.39562403,-8235095897,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,1,1,c201,"Lentils, dry",187255156.4,INDEX,0.9637,1,187255156.4,180463061.8,USD,3.7637,3.763703556,6792094.674,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,2,1,c217,Cashew nuts,130570799.9,INDEX,1.0268,1,130570799.9,134064484.8,USD,-2.606,-5.312631994,-3493684.816,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,3,1,c242,Groundnuts,824352460.3,INDEX,1.4053,1,824352460.3,1158464018,USD,-28.8409,-18.43694745,-334111557.9,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,8,1,c27,Rice,2489303081,INDEX,0.6966,1,2489303081,1734135697,USD,43.5472,50.02617387,755167384,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,2,1,c289,Sesame seed,419266339.9,INDEX,0.677,1,419266339.9,283828165.5,USD,47.7184,47.05876496,135438174.4,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,8,1,c328,Cotton,1043592936,INDEX,0.8086,1,1043592936,843866641.5,USD,23.668,17.7035601,199726294.5,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,1,1,c402,Onions,5319406.933,INDEX,1.5658,1,5319406.933,8329247.609,USD,-36.1358,-36.13580502,-3009840.676,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,1,1,c44,Barley,480481401.1,INDEX,5.7702,1,480481401.1,2772473362,USD,-82.6696,-82.66957556,-2291991960,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,1,1,c486,Bananas,527622426.7,INDEX,3.8692,1,527622426.7,2041476365,USD,-74.1549,-74.1548599,-1513853938,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,9,1,c56,Maize,6080465978,INDEX,1.312,1,6080465978,7977849436,USD,-23.7831,6.79823584,-1897383458,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,1,1,c574,Pineapples,73219715.53,INDEX,1.708,1,73219715.53,125061681.4,USD,-41.4531,-41.45311758,-51841965.82,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,5,1,c656,Coffee,725592342.8,INDEX,0.9258,1,725592342.8,671717215.5,USD,8.0205,4.510368539,53875127.27,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,3,1,c667,Tea,45679876.49,INDEX,1.7997,1,45679876.49,82209674.13,USD,-44.4349,-16.09569585,-36529797.64,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,1,1,c79,Millet,450977130.4,INDEX,1.0852,1,450977130.4,489421522.5,USD,-7.8551,-7.855067737,-38444392.11,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,1,1,c826,Tobacco,448865.8508,INDEX,1.6512,1,448865.8508,741182.2299,USD,-39.4392,-39.43920501,-292316.3791,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,3,1,c83,Sorghum,2815973874,INDEX,1.7716,1,2815973874,4988700008,USD,-43.553,-16.00748442,-2172726135,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,2,1,c866,Bovine Meat,1424777621,INDEX,1.3717,1,1424777621,1954331413,USD,-27.0964,-26.53928817,-529553791.5,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,LIC,Low Income Countries,2013,1,3,1,c882,Milk,697826342.9,INDEX,1.9199,1,697826342.9,1339757306,USD,-47.914,-44.80351472,-641930963,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,20,1,c1035,Pig meat,2.06279E+11,INDEX,0.8681,1,2.06279E+11,1.79079E+11,USD,15.1889,33.28713949,27200099404,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,22,1,c1058,Poultry meat,1.21604E+11,INDEX,0.8355,1,1.21604E+11,1.01604E+11,USD,19.6844,49.04192032,20000038097,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,16,1,c1062,Eggs,55220413526,INDEX,0.9856,1,55220413526,54426199500,USD,1.4592,20.68197879,794214025.3,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,8,1,c116,Potatoes,17462146621,INDEX,0.9561,1,17462146621,16695155534,USD,4.5941,23.31309367,766991087.6,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c122,Sweet potatoes,40594621.42,INDEX,1,1,40594621.42,40594621.42,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,5,1,c125,Cassava,8422797300,INDEX,0.7152,1,8422797300,6023783484,USD,39.8257,80.60166663,2399013815,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c137,Yams,129325769.6,INDEX,1,1,129325769.6,129325769.6,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,12,1,c15,Wheat,97513582126,INDEX,0.9677,1,97513582126,94359184842,USD,3.343,1.273230998,3154397284,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,20,2,c156,Sugar,56310287763,INDEX,0.8325,1,56310287763,46877422368,USD,20.1224,40.17675175,9432865395,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,5,2,c176,"Beans, dry",1429434128,INDEX,1.0642,1,1429434128,1521228649,USD,-6.0342,87.00242786,-91794520.17,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c191,"Chickpeas, dry",4597541565,INDEX,1,1,4597541565,4597541565,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c211,"Pulses, nes",6524178580,INDEX,1,1,6524178580,6524178580,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,2,1,c217,Cashew nuts,1550654325,INDEX,0.895,1,1550654325,1387867034,USD,11.7293,24.3695694,162787290.5,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,7,1,c236,Soybeans,69773249390,INDEX,1.104,1,69773249390,77029678235,USD,-9.4203,-3.42211756,-7256428844,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,5,1,c242,Groundnuts,22175654079,INDEX,1.0468,1,22175654079,23214288062,USD,-4.4741,-1.78200528,-1038633982,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,3,1,c249,Coconuts,2576644402,INDEX,1.0604,1,2576644402,2732160157,USD,-5.692,9.568105327,-155515755.2,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,5,1,c257,Palm oil,15508392971,INDEX,1.1771,1,15508392971,18255663711,USD,-15.0489,-9.541030747,-2747270740,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,5,1,c267,Sunflower seed,6592416242,INDEX,1.226,1,6592416242,8082243849,USD,-18.4333,-7.16310367,-1489827607,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,24,1,c27,Rice,2.00327E+11,INDEX,0.7856,1,2.00327E+11,1.57381E+11,USD,27.2876,22.78340736,42945685057,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,2,1,c270,Rapeseed,16447829097,INDEX,0.8335,1,16447829097,13709716496,USD,19.9721,11.97385553,2738112602,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c29000,Plants and flowers,1403411714,INDEX,1,1,1403411714,1403411714,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c30000,Coca,540093017.6,INDEX,1,1,540093017.6,540093017.6,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,9,2,c328,Cotton,38882357135,INDEX,0.7685,1,38882357135,29879783738,USD,30.1293,5.917760606,9002573397,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c367,Asparagus,424132458.8,INDEX,1,1,424132458.8,424132458.8,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,5,1,c388,Tomatoes,10338588671,INDEX,1.1544,1,10338588671,11934963345,USD,-13.3756,16.36485858,-1596374674,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c401,Chillies and peppers,24969768.64,INDEX,1.0296,1,24969768.64,25710097.51,USD,-2.8795,-2.879525725,-740328.8719,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,3,2,c402,Onions,5299788723,INDEX,1.1988,1,5299788723,6353192695,USD,-16.5807,23.51253997,-1053403972,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c414,"Beans, green",23877414.53,INDEX,2.0541,1,23877414.53,49046648.59,USD,-51.3169,-51.31692946,-25169234.06,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,4,1,c44,Barley,4464385558,INDEX,0.9788,1,4464385558,4369615150,USD,2.1689,0.39279431,94770407.49,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,10,1,c486,Bananas,13977543131,INDEX,1.5116,1,13977543131,21128661177,USD,-33.8456,-9.914288005,-7151118045,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,4,1,c489,Plantains,2298507258,INDEX,0.9661,1,2298507258,2220505185,USD,3.5128,12.86010256,78002072.41,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,4,1,c490,Oranges,732754868.8,INDEX,0.9696,1,732754868.8,710459654.4,USD,3.1381,144.7097378,22295214.4,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,3,1,c515,Apples,29041221233,INDEX,0.9842,1,29041221233,28582069848,USD,1.6064,14.78129617,459151385.4,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,23,1,c56,Maize,1.34176E+11,INDEX,0.9003,1,1.34176E+11,1.20792E+11,USD,11.08,9.792699251,13383758576,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,4,1,c560,Grapes,4958805607,INDEX,1,1,4958805607,4958805607,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,4,1,c571,Mango,12204319357,INDEX,1.8747,1,12204319357,22878869775,USD,-46.6568,-10.16116426,-10674550418,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c572,Avocados,111057196.3,INDEX,0.7443,1,111057196.3,82662825.02,USD,34.3496,34.34962607,28394371.29,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,4,1,c574,Pineapples,1630575177,INDEX,0.9759,1,1630575177,1591211828,USD,2.4738,37.42812904,39363348.48,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c641,Alfalfa,385899049.4,INDEX,1,1,385899049.4,385899049.4,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,10,1,c656,Coffee,14299332820,INDEX,1.0352,1,14299332820,14802316576,USD,-3.398,-8.594532502,-502983755.6,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,5,1,c661,Cocoa beans,2478660798,INDEX,1.059,1,2478660798,2624937559,USD,-5.5726,7.432008421,-146276761.5,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,3,1,c667,Tea,1442550970,INDEX,1.0011,1,1442550970,1444084024,USD,-0.1062,8.743568034,-1533054.457,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c687,Pepper (piper spp.),700700513,INDEX,1.0363,1,700700513,726159020.5,USD,-3.5059,-3.505913553,-25458507.51,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c71,Rye,89691272.36,INDEX,1.3399,1,89691272.36,120173870.5,USD,-25.3654,-25.36541263,-30482598.12,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c75,Oats,83410097.59,INDEX,1.1712,1,83410097.59,97686654.34,USD,-14.6146,-14.61464398,-14276556.75,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,c826,Tobacco,527374459.5,INDEX,1,1,527374459.5,527374459.5,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,3,1,c83,Sorghum,3149386185,INDEX,1.0701,1,3149386185,3370164271,USD,-6.551,-3.417681378,-220778085.3,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,2,1,c836,Rubber,5603861003,INDEX,1.1311,1,5603861003,6338566632,USD,-11.591,-28.92004427,-734705628.7,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,23,1,c866,Bovine Meat,1.24103E+11,INDEX,0.9175,1,1.24103E+11,1.13864E+11,USD,8.9919,16.84353918,10238561950,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,21,1,c882,Milk,1.43927E+11,INDEX,1.2858,1,1.43927E+11,1.85056E+11,USD,-22.2251,3.791569745,-41128926524,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,6,1,c977,Sheep meat,43959242596,INDEX,0.8812,1,43959242596,38737685573,USD,13.4793,11.52977321,5221557022,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,cIFCHN,China - Fruits and Vegetables Imported,65806098090,INDEX,0.865,1,65806098090,56925531539,USD,15.6003,15.60032258,8880566551,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,MIC,Middle Income Countries,2013,1,1,1,cXFCHN,China - Fruits and Vegetables Exported,3.95007E+11,INDEX,1,1,3.95007E+11,3.95007E+11,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,12,1,c1035,Pig meat,98311585974,INDEX,0.892,1,98311585974,87691895291,USD,12.1102,48.78854856,10619690683,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,17,1,c1058,Poultry meat,82088919625,INDEX,0.9492,1,82088919625,77918464304,USD,5.3523,54.25545879,4170455321,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,12,1,c1062,Eggs,34151186099,INDEX,0.9572,1,34151186099,32687809867,USD,4.4768,54.65787291,1463376232,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,5,1,c116,Potatoes,26865477159,INDEX,0.9171,1,26865477159,24639039274,USD,9.0362,17.01036784,2226437885,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c1182,Honey,2389367.352,INDEX,0.3,1,2389367.352,716724.2746,USD,233.3733,233.373298,1672643.078,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,2,1,c122,Sweet potatoes,5490366.139,INDEX,0.3729,1,5490366.139,2047539.513,USD,168.1446,168.5525887,3442826.626,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,2,1,c125,Cassava,2784218.37,INDEX,1.0786,1,2784218.37,3002995.371,USD,-7.2853,-13.01021247,-218777.001,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c137,Yams,1771620.4,INDEX,0.4706,1,1771620.4,833750.42,USD,112.4881,112.4880969,937869.98,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,12,3,c15,Wheat,78183931087,INDEX,1.0088,1,78183931087,78871049924,USD,-0.8712,11.38974091,-687118837.2,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,8,1,c156,Sugar,12254655965,INDEX,0.7477,1,12254655965,9162264339,USD,33.7514,32.57681441,3092391625,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,2,1,c176,"Beans, dry",209110594,INDEX,0.9997,1,209110594,209045319.2,USD,0.0312,8.192363726,65274.846,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c187,"Peas, dry",896742495.3,INDEX,1,1,896742495.3,896742495.3,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c201,"Lentils, dry",1052232621,INDEX,1,1,1052232621,1052232621,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,7,1,c236,Soybeans,44916738532,INDEX,0.9927,1,44916738532,44589520521,USD,0.7338,52.61728369,327218011.2,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c242,Groundnuts,24461141.2,INDEX,1,1,24461141.2,24461141.2,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,3,1,c267,Sunflower seed,6694575769,INDEX,1.1014,1,6694575769,7373536331,USD,-9.2081,-7.046416323,-678960561.7,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c26999,Fruits and vegetables,2053643412,INDEX,1,1,2053643412,2053643412,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,7,1,c27,Rice,29241190938,INDEX,0.4649,1,29241190938,13595107669,USD,115.0861,57.12469165,15646083269,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,4,1,c270,Rapeseed,20031814084,INDEX,0.9982,1,20031814084,19995002816,USD,0.1841,20.33277397,36811267.3,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c29000,Plants and flowers,24092459963,INDEX,0.9748,1,24092459963,23484218698,USD,2.59,2.59,608241264.3,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,4,1,c328,Cotton,6185728496,INDEX,1.0006,1,6185728496,6189677708,USD,-0.0638,-9.256658507,-3949212.077,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,2,1,c358,Cabbages and other brassicas,1729127006,INDEX,0.5195,1,1729127006,898311836.6,USD,92.4863,126.513166,830815169.7,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c373,Spinach,957037229.5,INDEX,0.9709,1,957037229.5,929162358.8,USD,3,3,27874870.76,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,5,1,c388,Tomatoes,16998441331,INDEX,0.9323,1,16998441331,15847120857,USD,7.2652,9.746555373,1151320475,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c394,"Pumpkins, squash and gourds",843337.3928,INDEX,1.6201,1,843337.3928,1366330.473,USD,-38.2772,-38.27720239,-522993.0806,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c397,Cucumbers and gherkins,1318878551,INDEX,0.9709,1,1318878551,1280464613,USD,3,3,38413938.39,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c401,Chillies and peppers,691407890.8,INDEX,0.3474,1,691407890.8,240221795.2,USD,187.8206,187.8206327,451186095.7,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,2,1,c402,Onions,1291004150,INDEX,0.2949,1,1291004150,380721810.7,USD,239.0938,119.6941279,910282339.5,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c406,Garlic,350715510,INDEX,0.5815,1,350715510,203934499.5,USD,71.9746,71.97458543,146781010.5,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,11,1,c44,Barley,20480641000,INDEX,1.0212,1,20480641000,20913946919,USD,-2.0719,31.44480464,-433305918.8,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c463,"Vegetables fresh, nes",698781.013,INDEX,0.3489,1,698781.013,243804.6275,USD,186.6152,186.6151558,454976.3855,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,2,1,c486,Bananas,164143212.6,INDEX,0.5469,1,164143212.6,89763912.04,USD,82.861,58.5340421,74379300.55,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,2,1,c490,Oranges,59546741.85,INDEX,1,1,59546741.85,59546741.85,USD,0,0,0,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,1,1,c495,"Tangerines, mandarins, clem.",1316989040,INDEX,0.7717,1,1316989040,1016318785,USD,29.5842,29.58424658,300670255.4,[9]
INCOME_PRODUCT,Ag-Incentives Consortium (October 2018),Ag-Incentives Consortium,HIC,High Income Countries,2014,1,2,1,c507,Grapefruit (inc. pomelos),185022392.1,INDEX,1,1,185022392.1,185022392.1,USD,0,0,0,[9]
